Row ID,State,Category,Sub-Category,Sales,Quantity,Profit
503,Colorado,Furniture,Chairs,801.568,2,50.098
504,Colorado,Office Supplies,Binders,2.376,3,-1.9008
505,Colorado,Office Supplies,Paper,32.792,1,11.8871
506,New York,Office Supplies,Binders,15.92,5,5.373
507,Georgia,Office Supplies,Art,2.74,1,0.7398
508,Georgia,Office Supplies,Art,8.34,3,2.1684
509,Georgia,Office Supplies,Storage,46.74,3,11.685
510,Georgia,Office Supplies,Binders,6354.95,5,3177.475
511,Missouri,Furniture,Furnishings,126.3,3,40.416
512,Missouri,Technology,Accessories,38.04,2,12.1728
513,Ohio,Office Supplies,Art,7.152,3,0.7152
514,California,Office Supplies,Art,6.63,3,1.7901
515,California,Office Supplies,Art,5.88,2,1.7052
516,Montana,Technology,Copiers,2999.95,5,1379.977
517,Montana,Office Supplies,Storage,51.45,3,13.8915
518,Montana,Office Supplies,Paper,11.96,2,5.382
519,Montana,Office Supplies,Storage,1126.02,3,56.301
520,Texas,Technology,Accessories,18.392,1,5.2877
521,Texas,Office Supplies,Storage,129.568,2,-25.9136
522,Texas,Office Supplies,Binders,14.112,9,-21.168
523,Michigan,Furniture,Tables,210.98,2,21.098
524,California,Technology,Phones,55.176,3,-12.4146
525,California,Technology,Accessories,66.26,2,27.1666
526,Massachusetts,Office Supplies,Fasteners,22.2,5,10.434
527,Florida,Furniture,Chairs,683.952,3,42.747
528,Florida,Furniture,Furnishings,45.696,3,5.1408
529,Pennsylvania,Office Supplies,Storage,36.336,3,-7.2672
530,Pennsylvania,Office Supplies,Supplies,666.248,1,-149.9058
531,Pennsylvania,Office Supplies,Envelopes,52.512,6,19.692
532,California,Furniture,Chairs,190.72,1,11.92
533,California,Furniture,Furnishings,47.94,3,2.397
534,Alabama,Technology,Phones,979.95,5,274.386
535,Alabama,Office Supplies,Binders,22.75,5,11.375
536,Arizona,Office Supplies,Storage,16.768,2,1.4672
537,Illinois,Office Supplies,Binders,42.616,7,-68.1856
538,New York,Office Supplies,Binders,10.752,4,3.36
539,Kentucky,Office Supplies,Appliances,152.94,3,41.2938
540,Kentucky,Furniture,Chairs,283.92,4,70.98
541,Wisconsin,Technology,Accessories,468.9,6,206.316
542,Arizona,Technology,Phones,380.864,8,38.0864
543,Ohio,Office Supplies,Storage,646.776,9,-145.5246
544,Texas,Technology,Accessories,58.112,2,7.264
545,Texas,Technology,Phones,100.792,1,6.2995
546,Texas,Furniture,Furnishings,66.112,4,-84.2928
547,New York,Office Supplies,Binders,41.28,6,13.932
548,New York,Office Supplies,Paper,13.36,2,6.4128
549,Illinois,Office Supplies,Storage,250.272,9,15.642
550,Illinois,Office Supplies,Binders,11.364,3,-17.046
551,Illinois,Office Supplies,Supplies,8.72,5,-1.744
552,California,Furniture,Chairs,1121.568,2,0
553,Florida,Furniture,Furnishings,34.504,1,6.0382
554,Texas,Office Supplies,Fasteners,10.824,3,2.5707
555,California,Office Supplies,Storage,1295.78,2,310.9872
556,North Carolina,Office Supplies,Art,19.456,4,3.4048
557,California,Office Supplies,Labels,20.7,2,9.936
558,California,Furniture,Tables,1335.68,4,-217.048
559,California,Office Supplies,Paper,32.4,5,15.552
560,California,Furniture,Furnishings,42.6,3,16.614
561,California,Office Supplies,Binders,84.056,7,27.3182
562,Florida,Office Supplies,Appliances,13,5,1.3
563,Florida,Furniture,Furnishings,13.128,3,3.7743
564,Washington,Office Supplies,Fasteners,3.96,2,0
565,Washington,Office Supplies,Labels,2.61,1,1.2006
566,California,Technology,Phones,374.376,3,46.797
567,Washington,Office Supplies,Paper,91.84,8,45.0016
568,Washington,Office Supplies,Binders,81.088,7,27.3672
569,Washington,Office Supplies,Paper,19.44,3,9.3312
570,Washington,Furniture,Chairs,451.152,3,0
571,New York,Office Supplies,Labels,72.45,7,34.776
572,New York,Office Supplies,Fasteners,13.96,4,6.4216
573,New York,Office Supplies,Binders,33.264,7,11.2266
574,New York,Technology,Phones,14.85,3,4.0095
575,Washington,Office Supplies,Art,8.82,3,2.3814
576,California,Office Supplies,Paper,160.72,14,78.7528
577,California,Office Supplies,Paper,19.92,4,9.7608
578,California,Office Supplies,Supplies,7.3,2,2.19
579,Illinois,Office Supplies,Storage,69.712,2,8.714
580,Illinois,Furniture,Furnishings,8.792,1,-5.7148
581,California,Office Supplies,Supplies,51.52,4,1.5456
582,Colorado,Technology,Phones,470.376,3,52.9173
583,Colorado,Technology,Phones,105.584,2,9.2386
584,Colorado,Office Supplies,Appliances,31.152,3,3.5046
585,Colorado,Office Supplies,Binders,6.783,7,-4.7481
586,Colorado,Technology,Phones,406.368,4,30.4776
587,Kentucky,Furniture,Chairs,70.98,1,4.9686
588,Kentucky,Office Supplies,Labels,294.93,3,144.5157
589,Oregon,Technology,Phones,84.784,2,-20.1362
590,Oregon,Office Supplies,Paper,20.736,4,7.2576
591,Oregon,Office Supplies,Binders,16.821,3,-12.8961
592,Oregon,Office Supplies,Paper,10.368,2,3.6288
593,Texas,Office Supplies,Art,9.344,2,1.168
594,Texas,Technology,Accessories,31.2,3,9.75
595,California,Office Supplies,Appliances,76.12,2,22.0748
596,California,Technology,Copiers,1199.976,3,434.9913
597,California,Technology,Phones,445.96,5,55.745
598,California,Furniture,Furnishings,327.76,8,91.7728
599,Pennsylvania,Office Supplies,Supplies,11.632,2,1.0178
600,Pennsylvania,Technology,Phones,143.982,3,-28.7964
601,Pennsylvania,Technology,Phones,494.376,4,-115.3544
602,Pennsylvania,Office Supplies,Supplies,5.84,2,0.73
603,Florida,Office Supplies,Storage,142.776,1,17.847
604,Florida,Furniture,Furnishings,45.696,3,5.1408
605,Florida,Office Supplies,Binders,7.218,3,-5.5338
606,Florida,Office Supplies,Binders,43.188,4,-31.6712
607,Florida,Office Supplies,Paper,131.904,3,47.8152
608,Pennsylvania,Office Supplies,Binders,3.282,2,-2.6256
609,Pennsylvania,Office Supplies,Art,21.168,9,2.3814
610,Pennsylvania,Technology,Phones,55.188,2,-10.1178
611,Texas,Technology,Phones,369.576,3,41.5773
612,Texas,Office Supplies,Labels,15.712,4,5.6956
613,Pennsylvania,Office Supplies,Paper,8.448,2,2.64
614,Pennsylvania,Technology,Phones,728.946,9,-157.9383
615,Ohio,Technology,Phones,119.94,10,15.992
616,Ohio,Office Supplies,Binders,3.648,2,-2.7968
617,New York,Furniture,Furnishings,40.48,2,15.7872
618,New York,Furniture,Furnishings,9.94,2,3.0814
619,New York,Office Supplies,Binders,107.424,9,33.57
620,New York,Technology,Phones,37.91,1,10.9939
621,New York,Furniture,Furnishings,88.02,3,27.2862
622,Illinois,Office Supplies,Binders,8.69,5,-14.773
623,Michigan,Furniture,Chairs,301.96,2,87.5684
624,Michigan,Office Supplies,Appliances,555.21,5,178.901
625,Michigan,Office Supplies,Storage,523.48,4,130.87
626,Michigan,Office Supplies,Art,161.82,9,46.9278
627,New York,Furniture,Furnishings,35.56,7,12.0904
628,Washington,Office Supplies,Appliances,97.16,2,28.1764
629,California,Office Supplies,Binders,15.24,5,5.1435
630,California,Office Supplies,Paper,13.23,3,6.0858
631,Colorado,Office Supplies,Storage,243.384,3,-51.7191
632,Colorado,Technology,Accessories,119.8,5,29.95
633,Colorado,Technology,Phones,300.768,4,30.0768
634,Florida,Technology,Accessories,17.88,3,2.4585
635,Florida,Office Supplies,Labels,235.944,3,85.5297
636,Georgia,Furniture,Chairs,392.94,3,43.2234
637,Colorado,Office Supplies,Binders,18.882,3,-13.8468
638,Colorado,Office Supplies,Appliances,122.328,3,12.2328
639,California,Furniture,Furnishings,1049.2,5,272.792
640,California,Office Supplies,Binders,15.424,4,5.0128
641,Minnesota,Furniture,Furnishings,18.84,3,6.0288
642,California,Office Supplies,Storage,330.4,2,85.904
643,California,Office Supplies,Labels,26.25,7,12.6
644,Michigan,Technology,Accessories,132.52,4,54.3332
645,New Jersey,Office Supplies,Paper,6.48,1,3.1752
646,Indiana,Office Supplies,Appliances,209.3,2,56.511
647,Arizona,Office Supplies,Fasteners,31.56,5,9.8625
648,Arizona,Office Supplies,Appliances,30.144,2,3.0144
649,Washington,Furniture,Furnishings,14.8,4,6.068
650,Washington,Technology,Phones,302.376,3,22.6782
651,Washington,Technology,Accessories,316,4,31.6
652,New York,Office Supplies,Paper,379.4,10,178.318
653,New York,Office Supplies,Paper,97.82,2,45.9754
654,New York,Technology,Accessories,103.12,8,10.312
655,Ohio,Office Supplies,Appliances,113.552,2,8.5164
656,Ohio,Office Supplies,Binders,3.318,2,-2.6544
657,Ohio,Office Supplies,Envelopes,134.288,2,45.3222
658,Illinois,Furniture,Chairs,701.372,2,-50.098
659,Illinois,Office Supplies,Binders,2.308,2,-3.462
660,Texas,Office Supplies,Storage,999.432,7,124.929
661,Texas,Office Supplies,Storage,724.08,14,-135.765
662,Texas,Furniture,Tables,918.785,5,-118.1295
663,Texas,Office Supplies,Binders,2.724,3,-4.2222
664,New York,Office Supplies,Storage,459.95,5,18.398
665,Kentucky,Office Supplies,Fasteners,10.74,3,5.2626
666,Texas,Office Supplies,Supplies,23.76,3,2.079
667,Texas,Office Supplies,Paper,85.056,3,28.7064
668,Texas,Technology,Phones,381.576,3,28.6182
669,Ohio,Furniture,Furnishings,30.36,5,8.7285
670,Illinois,Furniture,Furnishings,23.976,3,-14.3856
671,Illinois,Furniture,Tables,108.925,1,-71.8905
672,Illinois,Office Supplies,Paper,36.352,8,11.36
673,Illinois,Office Supplies,Art,19.56,5,1.7115
674,Indiana,Office Supplies,Appliances,61.44,3,16.5888
675,Indiana,Office Supplies,Paper,38.9,5,17.505
676,Indiana,Technology,Accessories,99.39,3,40.7499
677,Texas,Office Supplies,Appliances,2.688,3,-7.392
678,Texas,Technology,Accessories,27.816,3,4.5201
679,Texas,Furniture,Furnishings,82.524,3,-41.262
680,Texas,Office Supplies,Binders,182.994,3,-320.2395
681,New York,Office Supplies,Binders,14.352,3,4.6644
682,New York,Office Supplies,Storage,64.96,2,2.5984
683,New York,Office Supplies,Storage,68.6,4,18.522
684,North Carolina,Technology,Machines,7999.98,4,-3839.9904
685,North Carolina,Office Supplies,Appliances,167.44,2,14.651
686,Mississippi,Technology,Accessories,479.97,3,163.1898
687,Mississippi,Office Supplies,Labels,14.62,2,6.8714
688,Mississippi,Office Supplies,Paper,19.44,3,9.3312
689,New York,Furniture,Bookcases,191.984,2,4.7996
690,Virginia,Furniture,Furnishings,104.01,1,14.5614
691,Virginia,Technology,Phones,284.82,1,74.0532
692,Virginia,Office Supplies,Storage,36.84,3,10.3152
693,California,Technology,Accessories,166.24,1,24.936
694,California,Office Supplies,Paper,33.4,5,16.032
695,Pennsylvania,Office Supplies,Art,198.272,8,17.3488
696,Pennsylvania,Office Supplies,Labels,47.36,4,17.76
697,Pennsylvania,Office Supplies,Envelopes,200.984,7,62.8075
698,Pennsylvania,Office Supplies,Labels,97.696,4,31.7512
699,Pennsylvania,Office Supplies,Art,2.696,1,0.8088
700,Pennsylvania,Office Supplies,Binders,18.588,2,-13.6312
701,Pennsylvania,Office Supplies,Binders,4.896,3,-3.4272
702,Ohio,Furniture,Furnishings,15.072,3,4.1448
703,Washington,Furniture,Furnishings,209.88,3,35.6796
704,California,Furniture,Tables,369.912,3,-13.8717
705,North Carolina,Office Supplies,Paper,10.368,2,3.6288
706,North Carolina,Office Supplies,Appliances,166.84,5,18.7695
707,North Carolina,Technology,Accessories,15.216,1,2.2824
708,New York,Technology,Accessories,119.96,4,52.7824
709,New York,Furniture,Bookcases,883.92,5,-110.49
710,New York,Office Supplies,Binders,46.72,8,15.768
711,New York,Office Supplies,Paper,55.48,1,26.6304
712,Florida,Office Supplies,Envelopes,24.448,4,8.8624
713,New York,Office Supplies,Appliances,281.34,6,109.7226
714,New York,Technology,Phones,307.98,2,89.3142
715,New York,Technology,Accessories,299.97,3,113.9886
716,Washington,Office Supplies,Binders,19.92,5,6.972
717,Delaware,Furniture,Furnishings,9.94,2,3.0814
718,Ohio,Furniture,Furnishings,103.056,3,24.4758
719,Utah,Office Supplies,Binders,59.808,3,19.4376
720,Utah,Furniture,Furnishings,73.32,6,21.996
721,California,Office Supplies,Paper,146.82,3,73.41
722,Michigan,Furniture,Tables,1652.94,3,231.4116
723,Michigan,Office Supplies,Storage,296.37,3,80.0199
724,Pennsylvania,Furniture,Furnishings,129.92,5,21.112
725,Florida,Office Supplies,Supplies,45.584,7,5.1282
726,Texas,Office Supplies,Envelopes,17.568,2,6.3684
727,Texas,Technology,Phones,55.992,1,5.5992
728,New York,Office Supplies,Paper,182.72,8,84.0512
729,New York,Furniture,Tables,400.032,2,-153.3456
730,New York,Office Supplies,Storage,33.63,3,10.089
731,New York,Furniture,Chairs,542.646,3,102.4998
732,New York,Office Supplies,Labels,6.3,2,3.024
733,Washington,Office Supplies,Storage,242.94,3,9.7176
734,Washington,Technology,Accessories,179.97,3,86.3856
735,Washington,Office Supplies,Binders,99.696,6,33.6474
736,Washington,Office Supplies,Binders,27.936,4,9.4284
737,Washington,Furniture,Bookcases,84.98,1,18.6956
738,Washington,Office Supplies,Binders,18.72,5,6.552
739,California,Technology,Accessories,49.98,2,8.4966
740,Illinois,Office Supplies,Labels,11.784,3,4.2717
741,Illinois,Office Supplies,Storage,272.736,3,-64.7748
742,Illinois,Office Supplies,Binders,3.54,2,-5.487
743,Texas,Office Supplies,Supplies,51.52,5,-10.948
744,Texas,Office Supplies,Paper,3.528,1,1.1466
745,Texas,Office Supplies,Paper,4.624,1,1.6762
746,Texas,Office Supplies,Supplies,55.168,4,6.2064
747,California,Furniture,Tables,567.12,10,-28.356
748,California,Office Supplies,Storage,359.32,4,7.1864
749,Illinois,Technology,Phones,11.992,1,0.8994
750,Michigan,Office Supplies,Binders,58.05,3,26.703
751,Michigan,Furniture,Furnishings,157.74,11,56.7864
752,Michigan,Office Supplies,Art,56.98,7,22.792
753,Michigan,Office Supplies,Binders,2.88,1,1.4112
754,California,Technology,Copiers,1199.976,3,374.9925
755,California,Furniture,Furnishings,79.92,4,28.7712
756,Florida,Furniture,Tables,383.438,4,-167.3184
757,Minnesota,Office Supplies,Storage,24.56,2,6.8768
758,Minnesota,Technology,Accessories,119.8,4,47.92
759,New York,Office Supplies,Binders,13.128,3,4.2666
760,Wisconsin,Office Supplies,Paper,22.72,4,10.224
761,California,Office Supplies,Paper,58.32,9,27.9936
762,Georgia,Office Supplies,Labels,12.39,3,5.6994
763,Ohio,Technology,Phones,107.982,3,-26.9955
764,Louisiana,Office Supplies,Envelopes,11.36,2,5.3392
765,Louisiana,Office Supplies,Envelopes,50.94,3,25.47
766,Louisiana,Technology,Accessories,646.74,6,258.696
767,Louisiana,Office Supplies,Binders,5.64,3,2.7072
768,Louisiana,Office Supplies,Storage,572.58,6,34.3548
769,Florida,Furniture,Furnishings,310.88,2,23.316
770,Virginia,Furniture,Chairs,641.96,2,179.7488
771,Iowa,Office Supplies,Binders,18.28,2,9.14
772,Iowa,Technology,Phones,207,3,51.75
773,Iowa,Office Supplies,Binders,32.35,5,16.175
774,Iowa,Office Supplies,Binders,7.71,1,3.4695
775,Iowa,Office Supplies,Art,40.3,2,10.881
776,Iowa,Furniture,Furnishings,34.58,7,14.5236
777,Ohio,Office Supplies,Art,32.76,7,3.6855
778,California,Furniture,Chairs,544.008,3,40.8006
779,California,Office Supplies,Paper,59.94,3,28.1718
780,California,Office Supplies,Paper,23.92,4,11.7208
781,California,Office Supplies,Paper,4.28,1,1.926
782,Ohio,Office Supplies,Binders,32.07,5,-22.449
783,Ohio,Technology,Accessories,24,2,-2.7
784,Ohio,Furniture,Bookcases,35.49,1,-15.6156
785,Ohio,Technology,Accessories,47.984,2,0.5998
786,South Carolina,Office Supplies,Envelopes,186.69,3,87.7443
787,California,Office Supplies,Binders,17.456,2,5.8914
788,California,Furniture,Chairs,348.928,2,34.8928
789,Virginia,Office Supplies,Binders,143.96,4,69.1008
790,Virginia,Office Supplies,Storage,15.42,1,4.1634
791,Virginia,Office Supplies,Binders,43.04,8,21.0896
792,Virginia,Furniture,Chairs,332.94,3,79.9056
793,North Carolina,Technology,Phones,1363.96,5,85.2475
794,California,Office Supplies,Labels,9.96,2,4.5816
795,California,Office Supplies,Paper,21.72,4,10.6428
796,Minnesota,Office Supplies,Binders,20.16,7,9.8784
797,New York,Office Supplies,Paper,132.79,7,63.7392
798,New York,Office Supplies,Paper,12.96,2,6.2208
799,New York,Office Supplies,Labels,21.56,7,10.3488
800,California,Furniture,Chairs,283.92,5,17.745
801,California,Furniture,Furnishings,22.23,1,7.3359
802,California,Technology,Phones,215.968,2,18.8972
803,New York,Office Supplies,Appliances,355.32,9,99.4896
804,Louisiana,Office Supplies,Paper,12.96,2,6.2208
805,California,Furniture,Furnishings,18.28,2,6.2152
806,Colorado,Office Supplies,Art,43.176,3,4.3176
807,Colorado,Technology,Phones,1983.968,4,247.996
808,Nebraska,Furniture,Furnishings,28.4,2,11.076
809,Nebraska,Technology,Accessories,149.97,3,50.9898
810,Washington,Office Supplies,Art,11.52,4,3.2256
811,Washington,Furniture,Tables,1298.55,5,311.652
812,Washington,Office Supplies,Appliances,213.92,4,62.0368
813,Washington,Technology,Accessories,25.78,2,2.578
814,California,Furniture,Furnishings,18.28,2,6.2152
815,California,Technology,Accessories,1399.93,7,601.9699
816,Wisconsin,Office Supplies,Paper,51.84,8,24.8832
817,Pennsylvania,Office Supplies,Paper,5.344,1,1.8704
818,Pennsylvania,Office Supplies,Paper,41.472,8,14.5152
819,Pennsylvania,Office Supplies,Binders,3.168,3,-2.4288
820,Pennsylvania,Furniture,Chairs,1228.465,5,0
821,Pennsylvania,Office Supplies,Binders,31.086,3,-22.7964
822,Pennsylvania,Office Supplies,Paper,335.52,4,117.432
823,New Jersey,Technology,Accessories,239.97,3,71.991
824,New Jersey,Office Supplies,Labels,9.82,2,4.8118
825,California,Technology,Accessories,67.8,4,4.068
826,California,Technology,Accessories,167.97,3,40.3128
827,Minnesota,Office Supplies,Fasteners,35,7,16.8
828,Minnesota,Office Supplies,Supplies,37.24,4,10.7996
829,Minnesota,Office Supplies,Envelopes,15.28,2,7.4872
830,Kentucky,Furniture,Chairs,301.96,2,90.588
831,Kentucky,Office Supplies,Appliances,180.66,3,50.5848
832,Kentucky,Technology,Phones,191.98,2,51.8346
833,Kentucky,Technology,Phones,65.99,1,17.1574
834,Florida,Office Supplies,Art,35.216,2,2.6412
835,Florida,Office Supplies,Appliances,23.696,2,6.5164
836,Florida,Technology,Machines,265.475,1,-111.4995
837,Texas,Office Supplies,Binders,51.184,4,-79.3352
838,Tennessee,Office Supplies,Paper,9.664,2,3.2616
839,Texas,Technology,Phones,21.072,3,1.5804
840,New York,Office Supplies,Art,60.45,3,16.3215
841,New York,Office Supplies,Art,11.52,4,3.3408
842,New York,Furniture,Bookcases,186.048,4,9.3024
843,California,Office Supplies,Binders,37.44,4,11.7
844,California,Office Supplies,Binders,26.976,4,8.7672
845,California,Office Supplies,Supplies,11.36,2,3.2944
846,California,Office Supplies,Labels,14.62,2,6.8714
847,Kentucky,Technology,Phones,83.72,7,23.4416
848,Kentucky,Furniture,Chairs,287.94,3,77.7438
849,Ohio,Furniture,Furnishings,48.896,4,8.5568
850,New Jersey,Technology,Accessories,115.36,7,49.6048
851,California,Office Supplies,Art,5.16,2,1.3416
852,California,Office Supplies,Paper,38.88,6,18.6624
853,Mississippi,Office Supplies,Art,185.88,6,50.1876
854,New York,Furniture,Furnishings,44.46,2,14.6718
855,New York,Office Supplies,Storage,242.94,3,9.7176
856,New York,Office Supplies,Paper,39.96,2,18.7812
857,New York,Office Supplies,Supplies,102.3,10,26.598
858,New York,Office Supplies,Storage,21.36,2,5.7672
